00|HSBA_CLBBC-HSIA-USJ_G013|U|OPTICAL|2|ON=USJ_G013,0,19/0.623,NPEALUSJ22,1,7/1/1.623,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2088,IBSE01.PUJ,1,14/0/0.2088,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLBBC-HSIA-USJ_G014|U|OPTICAL|2|ON=USJ_G014,0,19/0.623,NPEALUSJ22,1,8/1/1.623,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2085,IBSE01.PUJ,1,14/0/0.2085,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLBBC-HSIA-USJ_G014|U|OPTICAL|2|ON=USJ_G014,0,19/0.623,NPEALUSJ22,1,8/1/1.623,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2085,IBSE01.PUJ,1,14/0/0.2085,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_G003|U|OPTICAL|2|ON=PUJ_G003,1,NTA/1.825,NPEALPUJ22,1,9/1/1.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3419,IBSE01.PUJ,1,14/0/1.3419,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_G003|U|OPTICAL|2|ON=PUJ_G003,1,NTA/1.825,NPEALPUJ22,1,9/1/1.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3419,IBSE01.PUJ,1,14/0/1.3419,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_G007|U|OPTICAL|2|ON=PUJ_G007,1,NTA/5.825,NPEALPUJ22,1,7/1/1.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3421,IBSE01.PUJ,1,14/0/1.3421,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_G007|U|OPTICAL|2|ON=PUJ_G007,1,NTA/5.825,NPEALPUJ22,1,7/1/1.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3421,IBSE01.PUJ,1,14/0/1.3421,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_V1081|U|OPTICAL|2|IN=PUJ_V1081,,0.825,NPEALPUJ22,1,6/2/10.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3417,IBSE01.PUJ,1,14/0/1.3417,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_V1081|U|OPTICAL|2|IN=PUJ_V1081,,0.825,NPEALPUJ22,1,6/2/10.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3417,IBSE01.PUJ,1,14/0/1.3417,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_CLVOB-VOBB-PUJ_V1081|U|OPTICAL|2|IN=PUJ_V1081,1,1/9/3.825,NPEALPUJ22,1,5/2/9.825,NN=NPEALPUJ22,1,LAG-191,NPEALPUJ21,1,LAG-191,NB=NPEALPUJ21,1,1/2/1.3417,IBSE01.PUJ,1,14/0/1.3417,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
